Columns ,Chamber_ID,Location_ID,Timestamp_Begin,Timestamp_End,Flux_CO2,Flux_SE_CO2,CrvFit_CO2,R2_CO2,CO2_Error,Flux_CH4_diffusive,Flux_CH4_ebullition,Flux_CH4,Flux_SE_CH4,CrvFit_CH4_diffusive,R2_CH4,CH4_Error,Tair,Atm_pressure,Notes
Sample,July_14_V1,V1,20230719142320,20230719142520,1.530933,1.405918,Exp:HutchisonMosier,0.750038,,0.056176,0.017022,0.073198,1.872884,Exp:HutchisonMosier_noEbullition,0.959643,,29.35,1,
Sample,July_14_V2,V2,20230719142625,20230719142825,5.04404,1.626338,Exp:HutchisonMosier,0.947313,,0.037221,0.046668,0.083889,1.678436,Exp:HutchisonMosier_noEbullition,0.948535,,27.15,1,
Sample,July_14_V3,V3,20230719142930,20230719143130,16.220792,3.8595,Exp:HutchisonMosier,0.721673,,0.045612,0.14303,0.188642,0.894085,Exp:HutchisonMosier_noEbullition,0.913111,,24.65,1,
Sample,July_15_O1,O1,20230719153700,20230719153900,4.710727,0.383333,Exp:HutchisonMosier,0.158218,,0.003014,1.5994,1.602414,0.290139,Exp:HutchisonMosier_noEbullition,0.361263,,29.15,1,
Sample,July_15_O2,O2,20230719154005,20230719154205,19.117027,1.51201,Exp:HutchisonMosier,0.79361,,0.000881,0,0.000881,0.104684,Exp:HutchisonMosier_noEbullition,0.793205,,29.5,1,
Sample,July_15_O3,O3,20230719155230,20230719155430,-0.98442,0.530901,Exp:HutchisonMosier,0.838822,,-9999,-9999,-9999,-9999,-9999,-9999,,27.05,1,
Sample,July_15_V1,V1,20230719154430,20230719154630,13.483716,1.700416,Exp:HutchisonMosier,0.902654,,0.12819,0.0408,0.16899,1.339091,Exp:HutchisonMosier_noEbullition,0.948061,,26.55,1,
Sample,July_15_V2,V2,20230719154715,20230719154915,4.583903,1.049085,Exp:HutchisonMosier,0.886663,,0.058678,0.044028,0.102706,1.128305,Exp:HutchisonMosier_noEbullition,0.98795,,26.25,1,
Sample,July_15_V3,V3,20230719155000,20230719155200,3.605735,4.824635,Exp:HutchisonMosier,0.498936,,0.0235,0.077941,0.101441,2.57679,Exp:HutchisonMosier_noEbullition,0.742059,,26.1,1,
Sample,July_16_O1,O1,20230719160655,20230719160855,1.731352,0.254385,Exp:HutchisonMosier,0.945885,,-0.000581,0.748694,0.748113,0.087026,Exp:HutchisonMosier_noEbullition,0.592612,,26.85,1,
Sample,July_16_O2,O2,20230719160945,20230719161145,6.441771,0.369642,Exp:HutchisonMosier,0.944788,,0.009422,0,0.009422,0.086857,Exp:HutchisonMosier_noEbullition,0.942998,,27.05,1,
Sample,July_16_O3,O3,20230719162245,20230719162415,-2.369377,0.31653,Exp:HutchisonMosier,0.988886,,0.001023,0.582097,0.58312,0.051978,Exp:HutchisonMosier_noEbullition,0.494575,,25.65,1,
Sample,July_16_V1,V1,20230719161355,20230719161555,9.635057,1.93157,Exp:HutchisonMosier,0.937422,,0.024057,0.101669,0.125726,1.355472,Exp:HutchisonMosier_noEbullition,0.92637,,25.25,1,
Sample,July_16_V2,V2,20230719161630,20230719161830,7.759223,1.158501,Exp:HutchisonMosier,0.988695,,0.04265,0.069423,0.112073,1.101728,Exp:HutchisonMosier_noEbullition,0.986619,,24.7,1,
Sample,July_16_V3,V3,20230719161915,20230719162115,-9999,-9999,-9999,-9999,-9999,0.009495,0.124198,0.133693,3.345862,Exp:HutchisonMosier_noEbullition,0.325431,,23.3,1,
Sample,July_17_O1,O1,20230719171615,20230719171815,1.56901,0.220978,Exp:HutchisonMosier,0.98175,,0.012957,1.128163,1.14112,0.129172,Exp:HutchisonMosier_noEbullition,0.746733,,28.75,1,
Sample,July_17_O2,O2,20230719171925,20230719172125,-1.188283,0.923944,Exp:HutchisonMosier,0.36181,,-0.000272,0,-0.000272,0.305479,Exp:HutchisonMosier_noEbullition,0.056228,,29.85,1,
Sample,July_17_O3,O3,20230719173100,20230719173300,1.650689,0.232814,Exp:HutchisonMosier,0.989825,,-0.002891,1.529169,1.526278,0.471074,Exp:HutchisonMosier_noEbullition,0.761308,,24.8,1,
Sample,July_17_V1,V1,20230719172320,20230719172520,6.366701,0.965329,Exp:HutchisonMosier,0.956324,,0.083298,0.048877,0.132175,1.964728,Exp:HutchisonMosier_noEbullition,0.945905,,27.5,1,
Sample,July_17_V2,V2,20230719172555,20230719172755,2.142398,0.821668,Exp:HutchisonMosier,0.967304,,0.065045,0.025348,0.090393,1.377674,Exp:HutchisonMosier_noEbullition,0.9889,,27.2,1,
Sample,July_17_V3,V3,20230719172825,20230719173025,9.040118,1.271456,Exp:HutchisonMosier,0.980519,,0.14521,0.012516,0.157726,1.011225,Exp:HutchisonMosier_noEbullition,0.997539,,26,1,
Sample,July_18_O1,O1,20230719183025,20230719183225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,26.9,1,
Sample,July_18_O2,O2,20230719183300,20230719183500,2.497015,0.771094,Exp:HutchisonMosier,0.969081,,0.002159,0,0.002159,0.053512,Exp:HutchisonMosier_noEbullition,0.986246,,27.45,1,
Sample,July_18_O3,O3,20230719184400,20230719184600,2.654993,0.300855,Exp:HutchisonMosier,0.977481,,-0.0004,1.010425,1.010025,0.523098,Exp:HutchisonMosier_noEbullition,0.032805,,21.5,1,
Sample,July_18_V1,V1,20230719183640,20230719183840,6.700798,0.739525,Exp:HutchisonMosier,0.993334,,0.086816,0.019648,0.106464,1.260095,Exp:HutchisonMosier_noEbullition,0.993314,,23.8,1,
Sample,July_18_V2,V2,20230719183905,20230719184105,13.600884,3.829547,Exp:HutchisonMosier,0.934456,,0.002842,0.10853,0.111372,2.72541,Exp:HutchisonMosier_noEbullition,0.042406,,22.9,1,
Sample,July_18_V3,V3,20230719184130,20230719184330,-9999,-9999,-9999,-9999,,-0.001,0.120537,0.119537,0.438825,Exp:HutchisonMosier_noEbullition,0.705392,,21.85,1,
Sample,July_19_O1,O1,20230719190025,20230719190225,2.187506,0.282308,Exp:HutchisonMosier,0.985545,,-0.000522,1.475283,1.474761,0.223023,Exp:HutchisonMosier_noEbullition,0.686136,,26.2,1,
Sample,July_19_O2,O2,20230719190305,20230719190505,2.741013,0.491239,Exp:HutchisonMosier,0.979281,,0.001954,0,0.001954,0.085913,Exp:HutchisonMosier_noEbullition,0.944665,,26,1,
Sample,July_19_O3,O3,20230719191435,20230719191635,0.728243,0.610915,Exp:HutchisonMosier,0.631259,,-9999,-9999,-9999,-9999,-9999,-9999,,22.35,1,
Sample,July_19_V1,V1,20230719190700,20230719190900,7.053852,1.075602,Exp:HutchisonMosier,0.982488,,0.143277,0.015181,0.158458,1.162666,Exp:HutchisonMosier_noEbullition,0.994775,,23.4,1,
Sample,July_19_V2,V2,20230719190930,20230719191130,7.643389,3.272774,Exp:HutchisonMosier,0.896538,,0.022996,0.073868,0.096864,1.202384,Exp:HutchisonMosier_noEbullition,0.947384,,22.8,1,
Sample,July_19_V3,V3,20230719191200,20230719191400,28.455335,9.447891,Exp:HutchisonMosier,0.741527,,-0.008132,0.21897,0.210838,0.439433,Exp:HutchisonMosier_noEbullition,0.132454,,22.05,1,
Sample,August_5_O1,O1,20230815053830,20230815054030,1.035654,11.637439,Exp:HutchisonMosier,0.131219,,0.013742,0.003575,0.017317,1.321384,Exp:HutchisonMosier_noEbullition,0.855559,,20.05,1,
Sample,August_5_O2,O2,20230815054130,20230815054330,-1.375485,1.317427,Exp:HutchisonMosier,0.537031,,-0.001823,-0.002239,-0.004062,0.805633,Exp:HutchisonMosier_noEbullition,0.720609,,19.6,1,
Sample,August_5_O3,O3,20230815054430,20230815054630,0.892484,0.179296,Exp:HutchisonMosier,0.956062,,0.000861,0.005046,0.005907,0.040793,Exp:HutchisonMosier_noEbullition,0.855016,,19.4,1,
Sample,August_5_V1,V1,20230815054950,20230815055150,10.379203,13.470352,Exp:HutchisonMosier,0.433817,,0.010985,0.014342,0.025327,1.480249,Exp:HutchisonMosier_noEbullition,0.844098,,19.1,1,
Sample,August_5_V2,V2,20230815055510,20230815055710,14.435138,37.666408,Exp:HutchisonMosier,0.141292,,0.007748,0.005281,0.013029,1.857077,Exp:HutchisonMosier_noEbullition,0.483741,,19.2,1,
Sample,August_5_V3,V3,20230815055840,20230815060040,-8.945794,7.704255,Exp:HutchisonMosier,0.553422,,-0.012189,-0.030021,-0.04221,1.951507,Exp:HutchisonMosier_noEbullition,0.563973,,19.4,1,
Sample,August_6_O1,O1,20230815063500,20230815063700,-9999,-9999,-9999,-9999,,-0.000002,0,-0.000002,0.118832,Exp:HutchisonMosier_noEbullition,0.002029,,20.6,1,
Sample,August_6_O2,O2,20230815063750,20230815063950,-0.523179,0.569353,Exp:HutchisonMosier,0.387744,,-0.000252,0,-0.000252,0.057002,Exp:HutchisonMosier_noEbullition,0.305864,,20.45,1,
Sample,August_6_O3,O3,20230815064100,20230815064300,2.420992,3.030505,Exp:HutchisonMosier,0.555321,,0.003519,0.032876,0.036395,0.398427,Exp:HutchisonMosier_noEbullition,0.813244,,20.1,1,
Sample,August_6_V1,V1,20230815062210,20230815062410,8.821443,24.453051,Exp:HutchisonMosier,0.089604,,0.00739,0,0.00739,1.124094,Exp:HutchisonMosier_noEbullition,0.751175,,19.4,1,
Sample,August_6_V2,V2,20230815062525,20230815062725,-7.407181,8.444975,Exp:HutchisonMosier,0.439779,,0.040071,-0.035806,0.004265,0.898321,Exp:HutchisonMosier_noEbullition,0.849219,,19.8,1,
Sample,August_6_V3,V3,20230815062835,20230815063035,-9999,-9999,-9999,-9999,,0.001238,-0.026921,-0.025683,1.780737,Exp:HutchisonMosier_noEbullition,0.03214,,19.75,1,
Sample,August_7_O1,O1,20230815071840,20230815072040,1.471457,5.318288,Exp:HutchisonMosier,0.118956,,0.002674,-0.002181,0.000493,1.578674,Exp:HutchisonMosier_noEbullition,0.136876,,19.75,1,
Sample,August_7_O2,O2,20230815072145,20230815072345,-5.62205,0.372693,Exp:HutchisonMosier,0.021168,,0.019589,0,0.019589,0.070309,Exp:HutchisonMosier_noEbullition,0.958827,,20.8,1,
Sample,August_7_O3,O3,20230815072910,20230815073110,0.883406,0.14784,Exp:HutchisonMosier,0.976439,,0.003635,0.028942,0.032577,2.682919,Exp:HutchisonMosier_noEbullition,0.810354,,20.05,1,
Sample,August_7_V1,V1,20230815072910,20230815073110,-23.346386,1.588128,Exp:HutchisonMosier,0.352972,,-0.024349,-0.002086,-0.026435,0.972175,Exp:HutchisonMosier_noEbullition,0.555558,,20,1,
Sample,August_7_V2,V2,20230815073155,20230815073355,1.994181,10.909751,Exp:HutchisonMosier,0.367855,,0.022293,-0.006361,0.015932,2.525059,Exp:HutchisonMosier_noEbullition,0.768379,,19.85,1,
Sample,August_7_V3,V3,20230815073450,20230815073650,5.519384,3.582284,Exp:HutchisonMosier,0.024622,,-0.004372,-0.022507,-0.026879,2.396934,Exp:HutchisonMosier_noEbullition,0.126937,,19.75,1,
Sample,August_8_O1,O1,20230815082730,20230815082930,3.526233,1.948068,Exp:HutchisonMosier,0.425882,,-0.000011,0,-0.000011,0.280861,Exp:HutchisonMosier_noEbullition,0,,19.4,1,
Sample,August_8_O2,O2,20230815083005,20230815083205,-4.328741,0.713913,Exp:HutchisonMosier,0.419739,,-0.00133,0,-0.00133,0.321562,Exp:HutchisonMosier_noEbullition,0.532086,,19.3,1,
Sample,August_8_O3,O3,20230815083250,20230815083450,1.120426,0.188267,Exp:HutchisonMosier,0.964456,,-0.000391,0,-0.000391,0.146265,Exp:HutchisonMosier_noEbullition,0.288135,,19.3,1,
Sample,August_8_V1,V1,20230815083810,20230815084010,-10.943779,1.995126,Exp:HutchisonMosier,0.691073,,0.003018,0,0.003018,0.698577,Exp:HutchisonMosier_noEbullition,0.704398,,19.35,1,
Sample,August_8_V2,V2,20230815084100,20230815084300,13.970205,1.962513,Exp:HutchisonMosier,0.760339,,0.042287,0.006841,0.049128,1.379155,Exp:HutchisonMosier_noEbullition,0.216163,,18.95,1,
Sample,August_8_V3,V3,20230815084420,20230815084620,2.017923,1.691678,Exp:HutchisonMosier,0.095833,,0.011799,-0.005261,0.006538,1.479921,Exp:HutchisonMosier_noEbullition,0.180927,,19.1,1,
Sample,August_9_O1,O1,20230815092515,20230815092715,5.001445,2.632622,Exp:HutchisonMosier,0.571826,,0.001311,0,0.001311,0.640802,Exp:HutchisonMosier_noEbullition,0.224128,,19.45,1,
Sample,August_9_O2,O2,20230815093320,20230815093520,-0.750491,2.27507,Exp:HutchisonMosier,0.202096,,-0.008069,-0.050061,-0.05813,0.77383,Exp:HutchisonMosier_noEbullition,0.941479,,19.5,1,
Sample,August_9_O3,O3,20230815093635,20230815093835,0.599094,5.962059,Exp:HutchisonMosier,0.048275,,-0.003509,0.010327,0.006818,1.111732,Exp:HutchisonMosier_noEbullition,0.434793,,19.65,1,
Sample,August_9_V1,V1,20230815094115,20230815094315,4.108633,3.109738,Exp:HutchisonMosier,0.00312,,-0.00537,0.005197,-0.000173,1.396148,Exp:HutchisonMosier_noEbullition,0.522035,,19.35,1,
Sample,August_9_V2,V2,20230815094350,20230815094550,2.876389,3.238761,Exp:HutchisonMosier,0.605161,,0.02725,0,0.02725,1.625349,Exp:HutchisonMosier_noEbullition,0.888576,,19.7,1,
Sample,August_9_V3,V3,20230815094635,20230815094835,-3.66574,0.54521,Exp:HutchisonMosier,0.003109,,0.038782,0,0.038782,0.454448,Exp:HutchisonMosier_noEbullition,0.99649,,19.8,1,
Sample,August_10_O1,O1,20230815101650,20230815101850,0.000002,216.883228,Exp:HutchisonMosier,0.002792,,0.000741,0.004377,0.005118,0.71266,Exp:HutchisonMosier_noEbullition,0.081078,,19.75,1,
Sample,August_10_O2,O2,20230815101950,20230815102150,-1.691592,3.786486,Exp:HutchisonMosier,0.278668,,0.00127,0,0.00127,0.500684,Exp:HutchisonMosier_noEbullition,0.393838,,20.05,1,
Sample,August_10_O3,O3,20230815102230,20230815102430,1.172198,0.272964,Exp:HutchisonMosier,0.897863,,-0.012051,0.054286,0.042235,1.427866,Exp:HutchisonMosier_noEbullition,0.726892,,20.25,1,
Sample,August_10_V1,V1,20230815102725,20230815102925,-9999,-9999,-9999,-9999,,-0.005299,0.005129,-0.00017,1.613051,Exp:HutchisonMosier_noEbullition,0.445004,,19.75,1,
Sample,August_10_V2,V2,20230815103055,20230815103255,1.733678,8.684083,Exp:HutchisonMosier,0.417692,,0.047287,-0.022323,0.024964,0.79828,Exp:HutchisonMosier_noEbullition,0.920219,,20.35,1,
Sample,August_10_V3,V3,20230815103346,20230815103546,7.748038,0.399553,Exp:HutchisonMosier,0.780844,,0.038258,-0.006694,0.031564,0.913354,Exp:HutchisonMosier_noEbullition,0.983864,,20.3,1,
Sample,August_11_O1,O1,20230815113345,20230815113545,-9999,-9999,-9999,-9999,,-0.00319,-0.000773,-0.003963,0.994953,Exp:HutchisonMosier_noEbullition,0.425192,,22.25,1,
Sample,August_11_O2,O2,20230815113615,20230815113815,-9999,-9999,-9999,-9999,,0.000098,0,0.000098,0.073185,Exp:HutchisonMosier_noEbullition,0.09632,,23,1,
Sample,August_11_O3,O3,20230815113845,20230815114045,0.008937,0.251671,Exp:HutchisonMosier,0.410471,,0.003116,0,0.003116,0.082205,Exp:HutchisonMosier_noEbullition,0.939297,,22.7,1,
Sample,August_11_V1,V1,20230815114325,20230815114525,12.914936,14.409755,Exp:HutchisonMosier,0.060564,,0.002371,0,0.002371,0.536906,Exp:HutchisonMosier_noEbullition,0.604961,,21.35,1,
Sample,August_11_V2,V2,20230815114700,20230815114900,-5.082737,9.579489,Exp:HutchisonMosier,0.1865,,0.012277,-0.0259,-0.013623,1.64584,Exp:HutchisonMosier_noEbullition,0.699801,,21.4,1,
Sample,August_11_V3,V3,20230815114945,20230815115145,4.410913,2.977697,Exp:HutchisonMosier,0.728043,,0.01937,0.006553,0.025923,2.975333,Exp:HutchisonMosier_noEbullition,0.859584,,21.55,1,
Sample,August_12_O1,O1,20230815122600,20230815122800,5.193048,81.221705,Exp:HutchisonMosier,0.099556,,0.058203,-0.002149,0.056054,1.15798,Exp:HutchisonMosier_noEbullition,0.507271,,21.35,1,
Sample,August_12_O2,O2,20230815122815,20230815123015,5.965929,1.869749,Exp:HutchisonMosier,0.024311,,0.027254,0,0.027254,0.297019,Exp:HutchisonMosier_noEbullition,0.43485,,22.15,1,
Sample,August_12_O3,O3,20230815123105,20230815123305,0.21492,0.151667,Exp:HutchisonMosier,0.819307,,0.000561,0,0.000561,0.024075,Exp:HutchisonMosier_noEbullition,0.965734,,22.7,1,
Sample,August_12_V1,V1,20230815123500,20230815123700,-0.177677,2.327331,Exp:HutchisonMosier,0.01441,,-0.003998,-0.003065,-0.007063,0.799863,Exp:HutchisonMosier_noEbullition,0.626298,,23.9,1,
Sample,August_12_V2,V2,20230815123730,20230815123930,-1.787973,2.764784,Exp:HutchisonMosier,0.55019,,0.021248,0.006248,0.027496,1.322509,Exp:HutchisonMosier_noEbullition,0.80989,,25.3,1,
Sample,August_12_V3,V3,20230815124000,20230815124200,-1.89344,4.573657,Exp:HutchisonMosier,0.420457,,0.038503,0,0.038503,0.894819,Exp:HutchisonMosier_noEbullition,0.978839,,24.7,1,
Sample,August_13_O1,O1,20230815132625,20230815132825,1.652159,1.481485,Exp:HutchisonMosier,0.733291,,-0.000628,0,-0.000628,0.638181,Exp:HutchisonMosier_noEbullition,0.60394,,21.7,1,
Sample,August_13_O2,O2,20230815132905,20230815133105,3.56726,0.826393,Exp:HutchisonMosier,0.818779,,0.002096,0,0.002096,0.350157,Exp:HutchisonMosier_noEbullition,0.853582,,21.9,1,
Sample,August_13_O3,O3,20230815133130,20230815133330,-0.312746,0.350089,Exp:HutchisonMosier,0.657418,,0.001937,0,0.001937,0.096181,Exp:HutchisonMosier_noEbullition,0.964257,,22.5,1,
Sample,August_13_V1,V1,20230815133545,20230815133745,10.072447,107.238247,Exp:HutchisonMosier,0.03617,,-0.007499,0.010141,0.002642,1.831874,Exp:HutchisonMosier_noEbullition,0.549761,,23,1,
Sample,August_13_V2,V2,20230815133815,20230815134015,1.550115,1.710563,Exp:HutchisonMosier,0.589195,,0.025558,0.004183,0.029741,1.48983,Exp:HutchisonMosier_noEbullition,0.699657,,22.9,1,
Sample,August_13_V3,V3,20230815134045,20230815134245,-14.441785,2.855159,Exp:HutchisonMosier,0.891458,,0.009071,0.009613,0.018684,0.713071,Exp:HutchisonMosier_noEbullition,0.82158,,22.7,1,
Sample,August_14_O1,O1,20230815142945,20230815143145,13.942746,4.240843,Exp:HutchisonMosier,0.649689,,-0.014411,-0.009365,-0.023776,1.720295,Exp:HutchisonMosier_noEbullition,0.799146,,23.2,1,
Sample,August_14_O2,O2,20230815143210,20230815143410,1.600375,0.636677,Exp:HutchisonMosier,0.707695,,0.015366,0,0.015366,0.436417,Exp:HutchisonMosier_noEbullition,0.530449,,23.65,1,
Sample,August_14_O3,O3,20230815143450,20230815143650,0.135321,0.187789,Exp:HutchisonMosier,0.187497,,0.004236,0,0.004236,0.115581,Exp:HutchisonMosier_noEbullition,0.986794,,23.7,1,
Sample,August_14_V1,V1,20230815142030,20230815142230,-1.774235,1.892845,Exp:HutchisonMosier,0.712323,,0.004743,0.002556,0.007299,1.19067,Exp:HutchisonMosier_noEbullition,0.585441,,23.75,1,
Sample,August_14_V2,V2,20230815142310,20230815142510,2.246156,2.183281,Exp:HutchisonMosier,0.722136,,0.046705,0.003619,0.050324,1.690327,Exp:HutchisonMosier_noEbullition,0.873016,,23.8,1,
Sample,August_14_V3,V3,20230815142545,20230815142745,-15.867758,7.047484,Exp:HutchisonMosier,0.021487,,0.124557,0.032719,0.157276,3.236254,Exp:HutchisonMosier_noEbullition,0.291749,,23.55,1,
Sample,August_15_O1,O1,20230815153035,20230815153235,4.396898,13.203653,Exp:HutchisonMosier,0.210228,,-0.003193,-0.014621,-0.017814,0.767523,Exp:HutchisonMosier_noEbullition,0.481304,,20.85,1,
Sample,August_15_O2,O2,20230815153315,20230815153515,0.061759,0.905817,Exp:HutchisonMosier,0.591144,,-0.000227,0.000202,-0.000025,1.091611,Exp:HutchisonMosier_noEbullition,0.004114,,20.85,1,
Sample,August_15_O3,O3,20230815153550,20230815153750,0.031856,0.194174,Exp:HutchisonMosier,0.51416,,-0.006127,-0.01333,-0.019457,0.664077,Exp:HutchisonMosier_noEbullition,0.364165,,21.05,1,
Sample,August_15_V1,V1,20230815152005,20230815152205,5.472226,4.790915,Exp:HutchisonMosier,0.003201,,-0.000419,0,-0.000419,0.487904,Exp:HutchisonMosier_noEbullition,0.078056,,22.35,1,
Sample,August_15_V2,V2,20230815152300,20230815152500,2.954205,0.988258,Exp:HutchisonMosier,0.866115,,0.015387,-0.015465,-7.8E-05,0.412517,Exp:HutchisonMosier_noEbullition,0.985651,,21.7,1,
Sample,August_15_V3,V3,20230815152600,20230815152800,-1.787309,2.08962,Exp:HutchisonMosier,0.737872,,0.011359,0,0.011359,1.785814,Exp:HutchisonMosier_noEbullition,0.92418,,21.95,1,
Sample,August_16_O1,O1,20230815162935,20230815163135,-9999,-9999,-9999,-9999,,-0.009528,-0.007718,-0.017246,1.875682,Exp:HutchisonMosier_noEbullition,0.600262,,21.5,1,
Sample,August_16_O2,O2,20230815163240,20230815163440,-1.022516,1.237467,Exp:HutchisonMosier,0.559463,,-0.000207,0,-0.000207,0.110301,Exp:HutchisonMosier_noEbullition,0.191579,,22.6,1,
Sample,August_16_O3,O3,20230815163555,20230815163755,1.13279,0.201655,Exp:HutchisonMosier,0.080142,,0.004667,0,0.004667,0.112879,Exp:HutchisonMosier_noEbullition,0.444699,,22.3,1,
Sample,August_16_V1,V1,20230815161935,20230815162135,-9.468335,4.570929,Exp:HutchisonMosier,0.019615,,0.005009,0,0.005009,0.293432,Exp:HutchisonMosier_noEbullition,0.822011,,22.45,1,
Sample,August_16_V2,V2,20230815162210,20230815162410,2.477212,1.349354,Exp:HutchisonMosier,0.880183,,0.019942,0,0.019942,0.515735,Exp:HutchisonMosier_noEbullition,0.987318,,23,1,
Sample,August_16_V3,V3,20230815162505,20230815162705,-7.077762,2.381485,Exp:HutchisonMosier,0.151574,,0.017788,-0.022365,-0.004577,0.779133,Exp:HutchisonMosier_noEbullition,0.964436,,23.05,1,
Sample,August_17_O1,O1,20230815173150,20230815173350,0.776548,2.520934,Exp:HutchisonMosier,0.200586,,0.01809,0.005735,0.023825,1.250561,Exp:HutchisonMosier_noEbullition,0.818259,,23.2,1,
Sample,August_17_O2,O2,20230815173445,20230815173645,3.566928,1.913517,Exp:HutchisonMosier,0.866341,,0.009756,-0.008035,0.001721,1.523469,Exp:HutchisonMosier_noEbullition,0.727742,,24.95,1,
Sample,August_17_O3,O3,20230815173730,20230815173930,17.759986,5.689758,Exp:HutchisonMosier,0.180773,,0.051312,-0.015042,0.03627,0.940991,Exp:HutchisonMosier_noEbullition,0.947646,,24.5,1,
Sample,August_17_V1,V1,20230815172205,20230815172405,-8.404498,7.403401,Exp:HutchisonMosier,0.102652,,-0.000983,-0.023099,-0.024082,1.56228,Exp:HutchisonMosier_noEbullition,0.251378,,22.5,1,
Sample,August_17_V2,V2,20230815172435,20230815172635,-0.831249,1.30035,Exp:HutchisonMosier,0.489335,,-0.000712,0.017451,0.016739,0.167582,Exp:HutchisonMosier_noEbullition,0.559157,,22.55,1,
Sample,August_17_V3,V3,20230815172730,20230815172930,0.289395,0.224369,Exp:HutchisonMosier,0.776692,,0.000371,0,0.000371,0.122613,Exp:HutchisonMosier_noEbullition,0.413585,,21.8,1,
Sample,August_18_O1,O1,20230815183100,20230815183300,-5.614658,2.64537,Exp:HutchisonMosier,0.418977,,0.005403,0,0.005403,1.337698,Exp:HutchisonMosier_noEbullition,0.537008,,22.55,1,
Sample,August_18_O2,O2,20230815183330,20230815183530,3.335242,1.380979,Exp:HutchisonMosier,0.77304,,-0.002055,0,-0.002055,0.593864,Exp:HutchisonMosier_noEbullition,0.542698,,23.95,1,
Sample,August_18_O3,O3,20230815183610,20230815183810,0.391082,0.161043,Exp:HutchisonMosier,0.933194,,0.004768,0,0.004768,0.164714,Exp:HutchisonMosier_noEbullition,0.853969,,24.15,1,
Sample,August_18_V1,V1,20230815182035,20230815182235,4.194326,1.487121,Exp:HutchisonMosier,0.945504,,0.018023,0.002003,0.020026,0.775312,Exp:HutchisonMosier_noEbullition,0.967723,,19.8,1,
Sample,August_18_V2,V2,20230815182340,20230815182540,-5.680145,7.830451,Exp:HutchisonMosier,0.46179,,0.009195,-0.03064,-0.021445,1.2185,Exp:HutchisonMosier_noEbullition,0.725632,,19.6,1,
Sample,August_18_V3,V3,20230815182620,20230815182820,4.17293,0.779079,Exp:HutchisonMosier,0.966499,,0.019357,0.001464,0.020821,0.811197,Exp:HutchisonMosier_noEbullition,0.95676,,19.95,1,
Sample,September_5_O1,O1,20230919053145,20230919053345,-9999,-9999,-9999,-9999,,0.069866,-0.001992,0.067874,1.433468,,0.536623,,11.85,1,
Sample,September_5_O2,O2,20230919053745,20230919053945,0.971165,0.192826,Exp:HutchisonMosier,0.972688,,0.000482,0,0.000482,0.128133,,0.675939,,11.5,1,
Sample,September_5_O3,O3,20230919053500,20230919053700,0.84467,0.220839,Exp:HutchisonMosier,0.938292,,0.004576,0,0.004576,0.095651,,0.428097,,11.65,1,
Sample,September_6_O1,O1,20230919062930,20230919063130,-2.845916,2.417635,Exp:HutchisonMosier,0.604999,,0.002947,0,0.002947,0.529799,,0.749297,,11.75,1,
Sample,September_6_O2,O2,20230919063200,20230919063400,1.058993,0.246052,Exp:HutchisonMosier,0.926073,,-0.000047,0,-0.000047,0.191933,,0.000305,,11.95,1,
Sample,September_6_O3,O3,20230919063435,20230919063635,1.30505,0.360544,Exp:HutchisonMosier,0.80002,,0.000692,0,0.000692,0.087219,,0.498113,,12.3,1,
Sample,September_7_O1,O1,20230919073100,20230919073300,0.869811,0.227146,Exp:HutchisonMosier,0.958874,,0.001045,0,0.001045,0.162534,,0.679742,,11.95,1,
Sample,September_7_O2,O2,20230919073345,20230919073545,1.124035,0.293684,Exp:HutchisonMosier,0.923338,,0.000432,0,0.000432,0.257871,,0.128868,,12,1,
Sample,September_7_O3,O3,20230919073615,20230919073815,1.32513,0.280997,Exp:HutchisonMosier,0.969337,,0.001086,0,0.001086,0.058315,,0.57436,,12.3,1,
Sample,September_8_O1,O1,20230919083700,20230919083900,0.961126,0.242432,Exp:HutchisonMosier,0.891427,,-0.00008,0,-0.00008,0.045667,,0.75399,,12.5,1,
Sample,September_8_O2,O2,20230919083930,20230919084130,0.011474,0.273321,Exp:HutchisonMosier,0.474775,,0.001148,0,0.001148,0.074202,,0.496704,,12.95,1,
Sample,September_8_O3,O3,20230919084200,20230919084400,0.576355,0.195675,Exp:HutchisonMosier,0.935103,,0.003755,0,0.003755,0.265079,,0.82552,,12.65,1,
Sample,September_9_O1,O1,20230919091900,20230919092100,2.392432,0.359805,Exp:HutchisonMosier,0.880824,,0.002131,0,0.002131,0.04549,Exp:HutchisonMosier_noEbullition,0.979974,,14.75,1,
Sample,September_9_O2,O2,20230919092130,20230919092330,1.187428,0.785714,Exp:HutchisonMosier,0.589399,,0.001288,0,0.001288,0.266901,Exp:HutchisonMosier_noEbullition,0.475687,,14.55,1,
Sample,September_9_O3,O3,20230919092400,20230919092600,0.84257,0.268232,Exp:HutchisonMosier,0.895054,,0.001007,0,0.001007,0.039086,Exp:HutchisonMosier_noEbullition,0.950195,,13.45,1,
Sample,September_11_O1,O1,20230919115315,20230919115515,-1.067453,0.170065,Exp:HutchisonMosier,0.883331,,-0.002476,0,-0.002476,0.452295,Exp:HutchisonMosier_noEbullition,0.668183,,21.2,1,
